39211,0
22797,0
2312,0
44930,0
30218,1
27459,1
44245,0
33730,0
21961,0
22136,1
17146,0
19266,0
21420,0
27246,0
27188,0
34380,0
27447,0
49443,0
29493,0
37974,1
1684,0
25500,0
24343,0
31521,1
2915,1
9121,0
17306,0
31760,0
41679,0
24197,1
43327,1
34883,0
40147,0
14903,0
32490,0
501,1
24819,0
20839,0
42828,0
28913,1
23960,0
41607,0
20383,0
3723,0
47612,1
40815,0
6752,0
835,1
32474,0
29098,1
44986,0
6366,1
44304,0
37034,0
35696,0
39993,0
29371,0
24992,0
10222,0
37102,0
15761,0
39970,0
17017,1
4780,1
32117,1
2000,1
12058,0
12381,1
4006,1
11860,1
15037,1
41512,0
15042,0
5889,0
13701,1
16273,0
11495,0
4182,0
31399,0
13626,0
34752,0
47722,0
38794,0
46885,1
46710,0
44782,0
36560,0
30063,1
10604,1
38384,1
43795,0
5504,0
28736,0
26036,0
48123,0
9117,0
29479,0
46808,0
30273,0
26617,0
5930,0
8132,0
42163,0
30248,0
25947,0
25057,0
11606,1
47857,1
17120,0
24443,0
319,0
34530,0
9199,0
1249,1
1828,1
3945,0
24154,1
769,0
9183,0
13792,0
42892,1
33298,0
48925,0
2551,0
33312,0
48787,0
22480,0
29629,0
40964,0
16602,0
7526,1
32482,1
37672,0
47907,0
39667,0
19706,0
17506,0
19771,0
20788,0
49575,0
36095,0
34300,1
5438,0
9129,0
36809,0
29129,0
16682,0
28906,0
12883,0
46239,0
35395,0
20046,0
11431,0
44518,1
9542,0
47697,1
48138,1
14137,1
17378,1
28124,0
39173,0
5920,0
47467,0
6438,0
47334,0
20032,0
16060,0
32510,1
23123,0
22784,0
33462,0
13780,1
23402,1
35308,0
3445,1
20732,1
11502,0
7701,0
234,0
43144,0
7413,1
2455,0
11871,1
35244,0
45362,0
43296,1
48818,1
43163,1
34649,0
47981,0
26467,0
48043,0
31185,0
1583,1
4602,1
10941,0
4294,0
13609,0
16013,1
9826,0
43645,1
38780,0
34342,1
19350,0
21233,0
21500,1
1000,1
22919,1
42651,1
34110,0
9619,0
46322,0
2660,1
8217,0
34730,1
7654,0
28321,0
43743,0
27783,0
20571,0
4788,1
16636,0
6229,0
36509,0
35468,0
27495,0
24424,1
29523,1
47910,0
29267,0
18557,1
20844,1
11125,0
37467,0
39008,0
31597,0
37511,0
179,1
47051,0
18444,1
30432,0
14870,0
38180,0
42652,0
24497,0
44490,1
44019,0
3802,0
39713,0
12900,0
17904,0
1425,0
38169,0
27179,1
34193,1
5998,0
24923,0
46057,0
43790,0
32094,0
13894,0
17441,1
27242,0
27101,1
38668,0
1972,1
363,0
17669,0
37976,1
3765,0
32417,1
13270,0
17227,0
41349,0
8321,0
17686,1
38919,0
10365,0
32343,1
12372,1
32453,0
39162,0
6822,0
617,0
26073,0
44345,0
33886,1
3507,0
12993,0
8580,0
6005,0
41383,0
7027,0
11122,1
6188,0
38207,0
5365,1
11600,0
8648,0
47463,0
34027,0
13704,0
38928,0
22220,1
27611,1
48815,0
25376,0
15166,0
7720,0
36598,0
40862,0
39661,0
10052,0
3022,0
43865,1
28963,1
3392,1
9601,1
17321,0
46325,0
38828,0
47050,1
28931,1
12300,0
42188,0
396,0
27676,1
26170,0
37703,0
20513,0
37941,0
35830,0
40690,0
734,0
485,0
46502,0
2183,1
40047,0
37286,0
34642,0
33549,1
34096,0
37966,0
41184,0
8462,0
41267,0
25388,1
35104,0
42360,1
20400,0
26581,0
25373,0
10693,0
3211,0
26863,1
2581,1
41532,0
44476,0
28942,0
42238,0
29925,0
15143,0
33114,0
24327,0
37417,1
47058,1
23636,1
32837,0
8996,1
13528,1
42703,1
14479,0
29696,0
34767,1
4659,1
36069,0
24158,0
36552,0
31513,0
26612,0
47646,0
31129,1
14243,0
48563,1
39304,1
17840,1
8778,1
34479,0
19308,0
1639,0
35199,0
985,0
16136,0
20702,0
13786,0
11491,0
39458,1
20362,1
8765,0
14834,1
1059,0
38833,0
38492,0
42272,0
23103,0
38454,1
14222,0
32148,0
34364,1
4414,1
12421,0
31876,0
29478,1
10703,0
17149,0
46438,1
31679,0
6864,0
48219,0
40539,0
13642,0
14100,0
28067,0
17560,1
26699,1
36548,1
41257,1
38436,0
44927,0
43834,0
7251,1
2723,1
8234,0
25160,0
24892,0
30234,0
15461,0
41727,0
6780,0
11730,1
3194,1
41164,1
20236,0
49318,1
22206,0
2886,0
42484,0
33476,0
30924,1
21301,0
36712,0
2131,0
8885,0
39618,1
49511,0
2918,0
41359,0
14233,0
42775,0
4606,0
6595,0
44472,0
24316,1
19556,1
14559,0
23566,1
29333,0
12866,0
36341,1
10952,0
26172,0
36270,0
35608,1
36150,0
17859,0
34316,1
20064,0
22403,0
19485,0
152,0
593,0
26176,0
29747,0
29262,0
47656,0
36404,0
48633,1
36342,0
2379,1
28400,0
32465,0
1380,1
10178,0
17483,0
12955,0
32906,0
14431,1
8371,0
11129,1
47848,1
41970,0
4301,0
46260,0
9026,0
928,0
8102,0
30624,0
48482,0
12212,0
8674,0
48745,0
21525,0
19181,0
36100,1
49658,0
23993,0
31658,1
15917,0
9303,0
35977,0
48532,1
20826,1
42343,0
16276,0
46601,0
13841,0
14764,0
14331,1
42364,1
7414,0
46594,0
16039,0
13737,0
31923,0
9975,0
23096,0
32742,0
27445,1
46453,0
42256,1
23774,1
29117,0
25951,0
23134,0
11653,0
24521,0
23955,0
46010,0
23839,0
333,0
11695,0
4003,0
20984,1
41870,0
37886,0
12459,0
49687,0
24939,0
1559,1
42839,0
21934,0
799,0
34341,0
28004,0
24188,0
26695,0
27912,0
44789,1
20302,0
28769,1
22664,0
35061,1
14637,1
48670,0
43757,0
24128,0
40957,0
5804,1
14389,1
27401,1
30928,0
9540,0
42870,0
17621,1
552,0
17053,0
21873,0
6363,0
7731,1
28258,0
23579,1
39036,0
19464,0
49780,1
12503,0
16984,0
27749,0
41318,1
26883,0
46668,0
13468,0
11799,0
45147,0
15994,0
43776,0
6178,0
39386,0
47702,0
30271,1
31730,1
5186,1
32815,0
19044,0
21092,0
39294,0
12158,1
4782,0
4383,0
15531,1
45950,0
18490,0
2037,0
16390,0
3689,0
4425,0
12805,1
40703,1
31961,0
27722,1
36317,0
14797,1
17437,0
36669,0
39887,0
49624,0
43519,0
15384,0
42845,0
8513,0
24460,0
3666,0
16182,0
34198,1
15086,0
46928,1
22052,0
27975,0
5364,1
41809,0
49580,0
26783,0
39592,0
40465,1
18240,1
2772,0
5855,0
30258,1
45375,0
10168,1
19101,0
20255,1
25513,1
19116,0
9246,0
15494,0
20505,1
19902,0
25949,0
25532,1
40010,0
16933,0
48516,0
44632,1
40149,0
18956,0
18439,1
7196,0
21247,0
1164,0
48706,0
1861,1
49532,0
2378,0
45922,1
4729,0
23436,0
11342,1
38887,0
14942,0
27313,0
16241,0
35472,1
26231,1
24586,0
10752,0
44257,0
17186,0
36099,0
9273,0
41293,0
2644,0
48830,0
23268,1
42138,1
47229,0
32075,1
24921,0
48326,0
17257,0
32206,0
41991,0
39835,1
448,0
38559,0
26366,0
24666,0
44415,1
34876,0
22753,0
10502,0
8603,0
7600,0
45546,0
8252,1
47253,0
47945,0
46932,0
39292,0
6001,1
10747,1
38206,0
16672,1
12987,0
47498,0
15808,0
36820,0
39353,1
11149,0
15110,0
32668,0
33603,0
9561,0
19724,0
25316,0
2751,0
12956,1
8953,0
49302,1
38556,0
11969,1
4507,0
34398,1
46341,1
13042,1
19812,0
28347,0
19660,0
40042,0
33874,1
3573,1
44162,1
14485,0
49392,0
19655,0
32989,0
34298,1
4754,0
5154,0
14503,0
27454,1
24508,1
27519,1
43185,0
32215,1
19627,0
7496,1
21094,1
35108,1
35911,0
9571,0
39748,0
10849,1
41480,0
7363,0
17330,0
40015,0
25059,0
23527,0
48981,1
39263,0
15889,0
32583,0
14116,0
27400,0
8946,0
2860,0
27514,0
23453,1
22447,0
46866,1
36976,0
43744,0
41244,0
34476,0
43695,1
28216,1
1357,1
36230,1
7447,0
14529,0
13897,0
22860,0
6007,1
35714,1
43459,1
48996,1
17864,1
23054,0
21819,0
49080,1
32820,0
17500,0
41361,0
42504,0
33362,0
22061,0
46391,1
6342,0
23004,0
3101,0
1400,0
20086,0
25066,0
9807,0
48892,0
43454,1
39510,0
21082,1
37136,1
36499,0
39114,0
3417,0
5017,1
48017,0
3828,0
12112,0
5298,0
4863,0
43295,1
41622,0
37809,0
15935,1
796,0
11188,0
40832,0
42569,0
33843,0
42787,0
14825,0
20676,1
29331,0
2884,0
13527,1
1574,0
11292,0
2672,0
3238,0
45630,1
49398,0
21793,0
19690,1
26888,1
42698,0
45348,0
22821,0
