0,0
1,1
2,1
3,0
4,0
5,1
6,1
7,0
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,0
18,1
19,0
20,0
21,0
22,1
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,1
32,0
33,1
34,0
35,0
36,1
37,0
38,1
39,0
40,1
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,1
49,1
50,1
51,0
52,1
53,0
54,1
55,0
56,1
57,1
58,0
59,1
60,0
61,0
62,1
63,0
64,1
65,1
66,0
67,1
68,1
69,1
70,0
71,1
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,1
83,0
84,0
85,1
86,0
87,0
88,1
89,0
90,1
91,1
92,1
93,0
94,0
95,0
96,0
97,1
98,1
99,1
100,0
101,0
102,0
103,0
104,1
105,0
106,0
107,0
108,0
109,1
110,0
111,1
112,0
113,1
114,0
115,1
116,0
117,0
118,0
119,1
120,0
121,0
122,1
123,1
124,0
125,0
126,1
127,1
128,1
129,1
130,1
131,0
132,1
133,0
134,1
135,0
136,0
137,1
138,1
139,0
140,0
141,1
142,1
143,0
144,0
145,0
146,0
147,0
148,1
149,1
150,0
151,0
152,0
153,1
154,0
155,0
156,0
157,0
158,0
159,1
160,1
161,0
162,0
163,0
164,0
165,0
166,1
167,0
168,1
169,1
170,0
171,1
172,0
173,1
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,1
182,1
183,1
184,1
185,1
186,1
187,0
188,1
189,1
190,1
191,0
192,0
193,0
194,1
195,1
196,0
197,0
198,0
199,0
200,1
201,0
202,1
203,0
204,0
205,0
206,0
207,0
208,0
209,1
210,1
211,1
212,0
213,1
214,1
215,0
216,0
217,0
218,0
219,1
220,1
221,1
222,1
223,1
224,0
225,0
226,0
227,0
228,0
229,1
230,0
231,0
232,1
233,1
234,0
235,1
236,0
237,0
238,0
239,1
240,1
241,0
242,1
243,0
244,1
245,1
246,0
247,1
248,1
249,1
250,0
251,0
252,1
253,0
254,0
255,1
256,1
257,0
258,1
259,1
260,0
261,1
262,1
263,0
264,0
265,1
266,1
267,0
268,1
269,1
270,1
271,1
272,1
273,0
274,0
275,0
276,1
277,0
278,1
279,0
280,1
281,1
282,0
283,0
284,1
285,1
286,0
287,0
288,0
289,0
290,1
291,0
292,0
293,1
294,1
295,1
296,1
297,1
298,0
299,1
300,0
301,0
302,0
303,0
304,0
305,0
306,1
307,1
308,0
309,1
310,1
311,0
312,0
313,1
314,0
315,0
316,1
317,1
318,0
319,1
320,0
321,0
322,0
323,0
324,0
325,0
326,1
327,1
328,0
329,0
330,0
331,0
332,0
333,0
334,1
335,0
336,0
337,1
338,1
339,1
340,1
341,1
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,1
352,0
353,0
354,1
355,0
356,0
357,0
358,0
359,0
360,1
361,0
362,1
363,1
364,0
365,1
366,1
367,0
368,1
369,0
370,1
371,0
372,1
373,0
374,0
375,1
376,1
377,0
378,1
379,1
380,0
381,0
382,0
383,0
384,0
385,1
386,0
387,0
388,1
389,1
390,1
391,0
392,0
393,0
394,1
395,0
396,1
397,0
398,0
399,1
400,0
401,0
402,1
403,1
404,1
405,0
406,0
407,0
408,1
409,0
410,0
411,0
412,1
413,0
414,1
415,0
416,1
417,1
418,1
419,1
420,1
421,1
422,1
423,1
424,0
425,0
426,1
427,0
428,0
429,1
430,0
431,0
432,0
433,0
434,1
435,0
436,1
437,1
438,0
439,0
440,1
441,0
442,1
443,0
444,0
445,1
446,1
447,0
448,0
449,1
450,0
451,1
452,0
453,1
454,0
455,1
456,1
457,1
458,1
459,1
460,0
461,0
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,0
470,1
471,1
472,0
473,1
474,1
475,1
476,0
477,0
478,1
479,0
480,1
481,0
482,0
483,0
484,1
485,0
486,0
487,0
488,0
489,0
490,1
491,1
492,1
493,1
494,0
495,0
496,1
497,1
498,0
499,1
500,1
501,0
502,1
503,1
504,1
505,0
506,1
507,1
508,1
509,0
510,0
511,0
512,1
513,1
514,0
515,1
516,0
517,1
518,0
519,1
520,1
521,0
522,1
523,1
524,1
525,1
526,0
527,0
528,1
529,0
530,0
531,0
532,0
533,0
534,0
535,1
536,1
537,1
538,0
539,1
540,0
541,0
542,0
543,1
544,0
545,0
546,0
547,0
548,0
549,0
550,1
551,0
552,1
553,1
554,1
555,0
556,1
557,1
558,1
559,0
560,0
561,1
562,0
563,1
564,1
565,1
566,0
567,0
568,1
569,0
570,0
571,0
572,0
573,1
574,1
575,0
576,0
577,0
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,0
586,0
587,1
588,1
589,0
590,0
591,1
592,1
593,1
594,1
595,0
596,1
597,1
598,0
599,0
600,0
601,1
602,1
603,0
604,1
605,1
606,1
607,0
608,0
609,0
610,0
611,1
612,0
613,1
614,0
615,1
616,0
617,1
618,1
619,1
620,1
621,1
622,0
623,1
624,1
625,1
626,1
627,0
628,0
629,0
630,0
631,1
632,0
633,1
634,1
635,0
636,1
637,0
638,1
639,1
640,1
641,0
642,0
643,1
644,0
645,1
646,1
647,0
648,1
649,1
650,0
651,1
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,1
661,0
662,1
663,0
664,1
665,0
666,1
667,1
668,1
669,0
670,1
671,0
672,0
673,1
674,1
675,0
676,0
677,0
678,0
679,0
680,1
681,0
682,1
683,1
684,0
685,0
686,1
687,0
688,0
689,0
690,1
691,0
692,0
693,1
694,0
695,0
696,1
697,1
698,0
699,0
700,0
701,1
702,0
703,1
704,1
705,1
706,1
707,0
708,0
709,1
710,0
711,0
712,1
713,1
714,0
715,0
716,0
717,0
718,0
719,0
720,1
721,1
722,0
723,1
724,1
725,1
726,0
727,1
728,0
729,0
730,0
731,0
732,0
733,0
734,1
735,1
736,1
737,1
738,1
739,0
740,0
741,0
742,1
743,0
744,0
745,0
746,0
747,0
748,0
749,1
750,1
751,0
752,1
753,0
754,1
755,1
756,0
757,0
758,1
759,0
760,0
761,0
762,0
763,0
764,0
765,1
766,0
767,1
768,0
769,0
770,1
771,0
772,0
773,0
774,0
775,0
776,1
777,0
778,1
779,0
780,1
781,1
782,1
783,0
784,0
785,0
786,1
787,1
788,0
789,0
790,0
791,0
792,0
793,0
794,1
795,0
796,0
797,1
798,1
799,0
800,1
801,1
802,0
803,1
804,0
805,1
806,0
807,0
808,1
809,0
810,1
811,0
812,1
813,0
814,1
815,1
816,0
817,1
818,0
819,0
820,1
821,0
822,0
823,1
824,0
825,1
826,1
827,1
828,0
829,1
830,1
831,1
832,0
833,1
834,0
835,0
836,0
837,0
838,0
839,0
840,1
841,1
842,1
843,1
844,1
845,1
846,1
847,0
848,1
849,0
850,1
851,0
852,1
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,1
864,0
865,1
866,1
867,1
868,0
869,0
870,1
871,1
872,0
873,1
874,1
875,0
876,0
877,0
878,0
879,0
880,1
881,1
882,1
883,1
884,0
885,0
886,1
887,0
888,0
889,0
890,0
891,1
892,0
893,1
894,1
895,0
896,0
897,0
898,0
899,0
900,0
901,1
902,0
903,1
904,1
905,1
906,1
907,0
908,0
909,1
910,0
911,1
912,1
913,1
914,0
915,1
916,0
917,1
918,1
919,1
920,0
921,1
922,1
923,1
924,1
925,1
926,1
927,0
928,1
929,0
930,0
931,1
932,0
933,1
934,0
935,1
936,1
937,0
938,1
939,1
940,1
941,1
942,1
943,1
944,1
945,1
946,0
947,1
948,0
949,1
950,1
951,0
952,1
953,1
954,1
955,1
956,1
957,1
958,1
959,1
960,0
961,1
962,0
963,1
964,1
965,0
966,1
967,1
968,1
969,1
970,1
971,1
972,0
973,1
974,1
975,0
976,0
977,0
978,0
979,1
980,1
981,1
982,0
983,0
984,1
985,1
986,1
987,0
988,1
989,1
990,1
991,0
992,0
993,0
994,0
995,0
996,1
997,0
998,0
999,0
1000,0
1001,0
1002,1
1003,1
1004,1
1005,1
1006,0
1007,1
1008,0
1009,1
1010,0
1011,0
1012,1
1013,1
1014,1
1015,0
1016,1
1017,0
1018,1
1019,1
1020,1
1021,0
1022,1
1023,0
1024,1
1025,1
1026,1
1027,0
1028,1
1029,0
1030,0
1031,0
1032,1
1033,1
1034,0
1035,0
1036,1
1037,1
1038,1
1039,1
1040,0
1041,0
1042,0
1043,1
1044,0
1045,1
1046,1
1047,1
1048,1
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,1
1059,1
1060,1
1061,0
